movieId,directors,actor1,actor2,actor3,actor4,actor5
323426,R. Balki,Amitabh Bachchan,Dhanush,Akshara Haasan,Abinaya,Rukmini Vijayakumar
68256,Amole Gupte,Partho A. Gupte,Amole Gupte,Divya Dutta,Rajendranath Zutshi,Walter D'Souza
85043,Mandeep Kumar,Ritesh Deshmukh,Genelia D'Souza,Om Puri,Diljit Dosanjh,Smita Jaykar
202984,Dirk Simon,The Dalai Lama,Richard Gere,Dennis Haysbert,Youdon Aukatsang,Bhusang
324820,Jan Prusinovsky,Kryštof Hádek,Matěj Hádek,Martin Bonhard,Jiří Čermák,Jana Šulcová
337965,Greg Kohs,Dick Mackey,Lance Mackey,,,
360606,John Schultz,Sabrina Carpenter,Sofia Carson,Max Lloyd-Jones,Gillian Vigman,Alissa Skovbye
98106,William Fruet,Peter Fonda,Oliver Reed,Kerrie Keane,Al Waxman,Miguel Fernandes
71503,William Fruet,Kay Hawtrey,Lesleh Donaldson,Barry Morse,Dean Garbett,Stephen E. Miller
61689,Rod Hardy,Chantal Contouri,Max Phipps,David Hemmings,Henry Silva,Shirley Cameron
79192,Ron Joy,Michele Carey,Henry Silva,Keenan Wynn,John Anderson,Joe Turkel
238124,David Lowell Rich,Don Murray,Guy Stockwell,Abby Dalton,Bradford Dillman,Henry Silva
197864,Raoul Lévy,Eddie Constantine,Henry Silva,Jack Klugman,Elsa Martinelli,Micheline Presle
253337,Beth Harrington,Johnny Cash,June Carter Cash,John Carter Cash,Rosanne Cash,Janette Carter
384450,Danny Roew,Nick Carter,Carrie Keagan,Joey Fatone,A.J. McLean,Howie Dorough
263945,Cathy Malkasian,Grey Griffin,Frank Welker,Jeff Bennett,Jim Cummings,E.G. Daily
40741,Kazuo Ikehiro,Yoshio Harada,Katsuo Nakamura,Ryunosuke Minegishi,Etsuko Ichihara,Kôji Nanbara
90351,Kinji Fukasaku,Koji Tsuruta,Noboru Andô,Kenji Imai,Akiko Kudô,Kenjiro Morokado
10458,Mennan Yapo,Joachim Król,Nadja Uhl,Christian Berkel,Rudolf Martin,Lisa Martinek
60971,Seijun Suzuki,Michitaro Mizushima,Mari Shiraki,Tôru Abe,Hideaki Nitani,Shinsuke Ashida
390592,Rachel Tunnard,Jodie Whittaker,Lorraine Ashbourne,Brett Goldstein,Rachael Deering,Eileen Davies
131737,Frank Harper,Vincent Regan,Charles Dance,Dexter Fletcher,Craig Fairbrass,Sean Pertwee
30787,Antony Balch,Michael Gough,Robin Askwith,Vanessa Shaw,Dennis Price,Ellen Pollock
14685,Claude Whatham,Virginia McKenna,Ronald Fraser,Suzanna Hamilton,Simon West,Sophie Neville
312113,Jeta Amata,Razaaq Adoti,Sarah Wayne Callies,Mickey Rourke,Kim Basinger,Anne Heche
355254,Jake Paltrow,Brian De Palma,,,,
393562,Anurag Kashyap,Nawazuddin Siddiqui,Vicky Kaushal,Sobhita Dhulipala,Vipin Sharma,Amruta Subhash
352179,Wayne Blair,Adrien Brody,Salma Hayek,Gabriella Wright,Shohreh Aghdashloo,Bashar Rahal
392553,Matt D'Avella,Joshua Fields Millburn,Ryan Nicodemus,Dan Harris,Joshua Becker,Shannon Whitehead
338063,Alex Berry,Jerick Hoffer,Zan Gibbs,Deanne Hoffer,Melissa Hoffer,Kevin Kauer
258489,David Yates,Alexander Skarsgård,Margot Robbie,Christoph Waltz,Samuel L. Jackson,Djimon Hounsou
316727,James DeMonaco,Elizabeth Mitchell,Frank Grillo,Mykelti Williamson,Edwin Hodge,Raymond J. Barry
316023,Jake Szymanski,Zac Efron,Adam Devine,Anna Kendrick,Aubrey Plaza,Sam Richardson
278154,Galen T. Chu,Ray Romano,John Leguizamo,Denis Leary,Queen Latifah,Seann William Scott
345911,David F. Sandberg,Teresa Palmer,Maria Bello,Gabriel Bateman,Alexander DiPersia,Alicia Vela-Bailey
294272,David Lowery,Bryce Dallas Howard,Oakes Fegley,Wes Bentley,Karl Urban,Oona Laurence
388191,John Lyde,Melanie Stone,Kevin Sorbo,Adam Johnson,Eve Mauro,Jake Stormoen
328716,Kim Suk-Yoon,Kim Myung-min,Oh Dal-su,Lee Yeon-hee,Jung Won-joong,Hwang Chae-won
333386,Kieran Darcy-Smith,Woody Harrelson,Liam Hemsworth,Alice Braga,Emory Cohen,Felicity Price
254575,Allan A. Goldstein,Karen Duffy,Saul Rubinek,Matt McCoy,Lynne Cormack,Torri Higginson
243752,Nick Wernham,Alison Brie,Colin Hanks,Justin Chatwin,Dylan Everett,Jayne Eastwood
369776,Olivier Baroux,Jean-Paul Rouve,Isabelle Nanty,Sarah Stern,Claire Nadeau,Théo Fernandez
40451,Buddy Cooper,Matt Mitler,Ruth Martinez,Bill Hitchcock,Connie Rogers,Frances Raines
89904,Robert Kurtzman,Nicole Eggert,Bruce Abbott,Susan Tyrrell,Peter Jason,Sarah Douglas
55035,Claude Chabrol,Michel Serrault,Charles Aznavour,Monique Chaumette,François Cluzet,Isabelle Sadoyan
12529,Giuseppe Colizzi,Terence Hill,Bud Spencer,Woody Strode,Eduardo Ciannelli,Glauco Onorato
9031,Italo Zingarelli,Terence Hill,Bud Spencer,Joe Bugner,May Dlamini,Dawn Jürgens
259634,Maurizio Ponzi,Bud Spencer,Denis Karvil,Hartmut Becker,Geoffrey Copleston,Mylène Demongeot
46572,Steno,Bud Spencer,Mylène Demongeot,Pino Ammendola,Denis Karvil,Raymond Pellegrin
315439,Lee Joon-ik,Yoo Ah-In,Moon Geun-Young,Song Kang-ho,Jin Ji-hee,Kim Hae-sook
302161,Charles Maxwell,Charles Maxwell,,,,
340611,James Schamus,Logan Lerman,Sarah Gadon,Tracy Letts,Linda Emond,Danny Burstein
337874,Andrew Neel,Ben Schnetzer,Nick Jonas,Austin Lyon,Virginia Gardner,Danny Flaherty
267852,Nick Szostakiwskyj,Shane Twerdun,Michael Dickson,Carl Toftfelt,Marc Anthony Williams,Timothy Lyle
53010,Nicolas Cuche,Virginie Efira,François-Xavier Demaison,Raphaël Personnaz,Thomas Ngijol,Brigitte Roüan
214209,Huh Jung,Moon Jeong-hee,Kim Soo-an,Jeon Mi-seon,Kim Ji-young,Jung Won-joong
353571,Sian Heder,Ellen Page,Allison Janney,Tammy Blanchard,Evan Jonigkeit,Uzo Aduba
369228,Sergio Rubini,Sergio Rubini,Fabrizio Bentivoglio,Maria Pia Calzone,Isabella Ragonese,Antonio Albanese
367999,Massimiliano Bruno,Paola Cortellesi,Alessandro Gassman,Fabrizio Bentivoglio,Stefano Fresi,Ilaria Spada
356758,Vincenzo Marra,Riccardo Scamarcio,Daniela Ramírez,Luis Gnecco,Alejandro Goic,Gianfabio Pezzolla
371942,Pupi Avati,Rita Abela,Valentino Agunu,Fabrizio Amicucci,Marta Iagatti,Neri Marcorè
359156,Claudio Caligari,Luca Marinelli,Alessandro Borghi,Silvia D'Amico Bendico,Roberta Mattei,Alessandro Bernardini
359152,Stefano Chiantini,Marco Giallini,Maya Sansa,Alessandro Tiberi,Giorgio Colangeli,
343173,Steve Barker,Dougray Scott,Jessica De Gouw,Martin McCann,Elen Rhys,Jassa Ahluwalia
390512,Noah Buschel,Johnny Simmons,Paul Giamatti,Ethan Hawke,Alison Elliott,Yul Vazquez
27123,William Boyd,Daniel Craig,Danny Dyer,James D'Arcy,Paul Nicholls,Julian Rhind-Tutt
359412,Steven C. Miller,Bruce Willis,Dave Bautista,Christopher Meloni,Danny A. Abeckaser,Lydia Hull
319352,Eric Lange,Peter Hudson,Kate Guyonvarch,David Robinson,Charlie Chaplin,Edna Purviance
317214,Ali F. Mostafa,Fahad Albutairi,Shadi Alfons,Fadi Rifaai,Yosra El Lozy,Maha Abou Ouf
33201,Harry Winer,Patrick Dempsey,Oliver Reed,Klaus Maria Brandauer,Vincent Regan,Leonor Varela
58430,Roger Young,Ben Cross,Vivica A. Fox,Anouk Aimée,Max von Sydow,Maria Grazia Cucinotta
230722,Choi Jin-sung,Kim Shi-hoo,Kim Yoon-hye,Oh Hee-joon,Kim Gwang-seop,Moon Chang-gil
369032,Mickey Keating,Ashley Bell,Pat Healy,Alan Ruck,Darby Stanchfield,James Landry Hébert
27243,Justin Hardy,Tom Chadbon,Catherine Bach,Paul Hilton,Bradley Lavelle,
346641,Achim Bornhak,Carolyn Genzkow,Arnd Klawitter,Julika Jenkins,Alexander Scheer,Wilson Gonzalez Ochsenknecht
324794,Anucha Boonyawatana,Atthaphan Poonsawas,Oabnithi Wiwattanawarang,Duangjai Hirunsri,Panutchai Kittisatima,Nithiroj Simkamtom
372411,Mandie Fletcher,Jennifer Saunders,Joanna Lumley,Julia Sawalha,June Whitfield,Jane Horrocks
53335,Kate Robbins,Scott Aaronson,Deanna Brooks,Brianna Berman,Sarah McGuire,Brian Lloyd
273645,Shin Jae-Young,Kim Sae-ron,Jung Yu-mi,Jung Kyung-ho,Yoon Chan-young,Kim Bin-woo
49341,Dom Rotheroe,Bradley Cole,Oliver Lee,,,
324322,Johanna Schwartz,Aliou Touré,Oumar Touré,Garba Touré,Nathanael Dembélé,Khaira Arby
330068,Jonathan Hock,Kevin Costner,Hank Aaron,Nolan Ryan,Derek Jeter,Denard Span
209645,Tommy Haines,Wayne Gretzky,Sidney Crosky,Patrick Kane,,
274504,Pamela Romanowsky,James Franco,Amber Heard,Ed Harris,Christian Slater,Wilmer Valderrama
196324,Andrés Wood,Aline Küppenheim,Eduardo Paxeco,Roberto Farías,,
341957,Kathleen Behun,Max Hambleton,Whitney Rose Pynn,Mickey River,Eduardo Roman,Anna Maganini
101206,Leonide Moguy,George Sanders,Virginia Bruce,Lenore Aubert,Gene Lockhart,Robert Armstrong
31265,Lee Sholem,Tommy Kirk,Del Moore,Peter Duryea,Robert Donner,Ulla Strömstedt
34875,William A. O'Connor,Lois January,Noel Madison,Sheila Bromley,Dean Benton,
395476,Lew Landers,Charles Starrett,Jane Frazee,Barbara Jo Allen,Tex Ritter,Roy Acuff and His Smoky Mountain Boys and Girls
357529,Derwin Abrahams,Jimmy Wakely,Dub Taylor,Jan Bryant,Douglas Evans,Claire Whitney
94176,George Marshall,Audie Murphy,Mari Blanchard,Lyle Bettger,Lori Nelson,Thomas Mitchell
360283,John Roecker,Billie Joe Armstrong,Mike Dirnt,Tre Cool,Jason White,
400121,Jake L. Reid,Jason Wing,Bruce Payne,Sean Cronin,,
49237,Mario Andreacchio,Cassandra Delaney,Peter Ford,David Sandford,Garry Who,Don Barker
398265,Timothy Woodward Jr.,Kris Kristofferson,Trace Adkins,Michael Paré,Tom Sizemore,Martin Kove
52593,William Witney,Roy Rogers,George 'Gabby' Hayes,Dale Evans,Carol Hughes,George Meeker
35007,Robert Hamer,Googie Withers,Jack Warner,John McCallum,Edward Chapman,Susan Shaw
120885,George B. Seitz,Mickey Rooney,Lewis Stone,Fay Holden,Cecilia Parker,Ann Rutherford
130134,William A. Wellman,Tab Hunter,Etchika Choureau,Marcel Dalio,David Janssen,Paul Fix
17342,Yi'nan Diao,Liu Dan,Qi Dao,Xu Wei,Wu Yuxi,Wang Zhenjia
193284,William Witney,Roy Rogers,Jane Frazee,Andy Devine,Stephanie Bachelor,Harold Landon
184710,Filip Maciejewicz,Bo Linton,Eugenia Kuzmina,Adrian Voo,Adia Dinh,Dillaran Martin
380372,Filip Maciejewicz,Jonathan Rosenthal,Adrian Voo,Patrick Edward Wynne,Kathinka van Putten,Bo Linton
83876,Sun Chung,Ti Lung,Alexander Fu Sheng,Ku Feng,Johnny Wang Lung-Wei,Eddy Ko
102814,Malcolm Leo,Brian Wilson,Dennis Wilson,Carl Wilson,Mike Love,Al Jardine
94544,Richard C. Kahn,Herb Jeffries,Lucius Brooks,Artie Young,F.E. Miller,Spencer Williams
174150,Robert Florey,Dennis Morgan,Irene Manning,Bruce Cabot,Lynne Overman,Gene Lockhart
262260,Roy Del Ruth,John Boles,Carlotta King,Louise Fazenda,Johnny Arthur,Edward Martindel
254664,Chiu Keng Guan,Joanna Yew Hong Im,Ben Andrew Pfeiffer,Lee Sai Peng,,
137308,Ligy J. Pullappally,Suhasini V. Nair,Shruthy Menon,K P A C Lalitha,Valsala Menon,Syam Seethal
156967,Harish Saluja,Roshan Seth,Saeed Jaffrey,Antony Zaki,Carrie Preston,Nora Bates
156954,Markus Imhoof,Markus Boysen,Corinna Kirchhoff,Claude-Oliver Rudolph,Alexander Mehner,Gero Preen
66780,Eric Saperston,Eric Saperston,Jimmy Carter,Max Cleland,Billy Crystal,Billy Frank
137826,Henry Levin,Clifton Webb,Dorothy McGuire,Charles Coburn,Jill St. John,Ron Ely
262829,Raphael Nussbaum,Frank Stallone,Jerry Van Dyke,Donna Denton,Terry Moore,Martin Landau
108063,Veljko Bulajić,Antun Vrdoljak,Janez Vrhovec,Zlatko Madunić,Ewa Krzyżewska,Ita Rina
41294,Miguel M. Delgado,Cantinflas,Isela Vega,Gloria Coral,Quintín Bulnes,Rhea Frichina
45192,Miguel M. Delgado,Cantinflas,Marga López,Víctor Alcocer,David Bravo,Raúl Martínez
70193,Sion Sono,Joe Odagiri,Jai West,Motoki Fukami,Hiroyuki Ikeuchi,Sayako Hagiwara
66062,Sion Sono,Tetsushi Tanaka,Yûna Natsuo,Joe Odagiri,Jun Murakami,Miwako Ichikawa
266874,Chen Chi-Hwa,Hui Lou Chen,Sung Young Chen,Shiao-Hu Tso,Dick Wei,
402877,Armando Bo,Leehom Wang,Xia Tai Li,Sol Ye,Sun Lu Fei,Joan Chen
24678,Mark Henn,Alfre Woodard,Tim Hodge,Dave Murray,Carrie Harrington,James Earl Jones
337703,Michael Dudok de Wit,Emmanuel Garijo,Tom Hudson,Baptiste Goy,Axel Devillers,Barbara Beretta
228941,Koji Fukada,Fumi Nikaido,Mayu Tsuruta,Taiga,Kanji Furutachi,Tadashi Otake
81633,Koji Fukada,Kenji Yamauchi ,Kiki Sugino,Kanji Furutachi,Bryerly Long,Kumi Hyodo
110412,José Ramón Larraz,Angela Pleasence,Peter Vaughan,Lorna Heilbron,Ronald O'Neil,Nancy Nevinson
394047,Alex Ranarivelo,Allison Paige,James Remar,Lea Thompson,Jayson Blair,Sherry Stringfield
378441,James Spinney,Simone Kirby,Eileen Davies,David Hobbs,Victoria Wicks,Jamie Bradley
120121,Fernando Fernán Gómez,Analía Gadé,Fernando Fernán Gómez,Manolo Morán,Carmen de Lirio,Xan das Bolas
400411,Jeffrey G. Hunt,Sarah Hyland,Marc Barnes,Clara Mamet,Steven Krueger,Justin Chon
376233,Roger Ross Williams,Owen Suskind,Ron Suskind,Jonathan Freeman,Gilbert Gottfried,
364051,Anne Fontaine,Lou de Laâge,Agata Buzek,Agata Kulesza,Vincent Macaigne,Joanna Kulig
349441,Shemi Zarhin,Roy Assaf,Rotem Zissman-Cohen,Assaf Ben-Shimon,Sasson Gabai,Tsahi Halevi
373479,Thorsten Schütte,Frank Zappa,Theodore Bikel,Arlene Francis,Keith Moon,Steve Allen
373922,Johnnie To,Louis Koo,Zhao Wei,Wallace Chung,Michael Tse Tin-Wah,Lo Hoi-Pang
359641,Carlos Saura,Mía Maestro,Pedro Aznar,Juan Falú,Marian Farías Gómez,Gabo Ferro
357799,Ido Haar,Ophir Kutiel,Samantha Montgomery,,,
119637,Jules Dassin,Jean Servais,Carl Möhner,Grégoire Aslan,Gert Fröbe,Melina Mercouri
354275,Hong Sang-soo,Jung Jae-young,Kim Min-hee,Youn Yuh-jung,Gi Ju-bong,Seo Young-hwa
62675,Pierre Richard,Pierre Richard,Marie-Christine Barrault,Bernard Blier,Maria Pacôme,Catherine Samie
394499,Ian SBF,Fábio Porchat,Gregório Duvivier,Antonio Tabet,João Vicente de Castro,Luis Lobianco
41004,Miguel M. Delgado,Cantinflas,Marta Romero,Miguel Ángel Álvarez,Prudencia Grifell,Wolf Ruvinskis
145481,Roberto Gavaldón,Fernando Fernán Gómez,Cantinflas,María Fernanda D'Ocón,Paca Gabaldón,Ricardo Merino
82776,Miguel M. Delgado,Cantinflas,Chela Castro,Lucía Méndez,Ángel Garasa,Manolita Saval
41298,Miguel M. Delgado,Cantinflas,Ana Bertha Lepe,Valeria Pani,Wolf Ruvinskis,Ramón Menéndez
45191,Miguel M. Delgado,Cantinflas,María Sorté,Ursula Prats,Eduardo Alcaraz,Federico González
18944,Michael Lindsay-Hogg,Ian Anderson,Pete Townshend,Roger Daltrey,John Lennon,Eric Clapton
328387,Ariel Schulman,Emma Roberts,Dave Franco,Emily Meade,Miles Heizer,Juliette Lewis
389425,Michael Winnick,Steven Seagal,Craig Sheffer,Louis Mandylor,Helena Mattsson,Griff Furst
95322,Michael Parkhurst,Richard Egan,Charles Napier,Sonny Liston,,
46784,Kenneth Anger,Andre Soubeyran,Claude Revenant,Nadine Valence,,
46781,Kenneth Anger,Yvonne Marquis,,,,
272720,B. S. Johnson,William Hoyland,Barry Cole,Gordon Gridley,Anne Hardcastle,
303497,B. S. Johnson,George Coulouris,Bill Owen,Freddie Earlle,,
303484,B. S. Johnson,William Hoyland,,,,
356862,B. S. Johnson,William Hoyland,B. S. Johnson,Peter Woodthorpe,,
356864,B. S. Johnson,B. S. Johnson,,,,
118014,Germaine Dulac,Alex Allin,Genica Athanasiou,Lucien Bataille,,
49037,Hiroki Yamaguchi,Luchino Fujisaki,Yoshiichi Kawada,Ryôsuke Koshiba,Kae Minami,Ikuma Saisho
363676,Clint Eastwood,Tom Hanks,Aaron Eckhart,Laura Linney,Anna Gunn,Autumn Reeser
371865,Bruno Dumont,Fabrice Luchini,Juliette Binoche,Valeria Bruni Tedeschi,Jean-Luc Vincent,Brandon Lavieville
377287,Eugène Green,Victor Ezenfis,Natacha Régnier,Fabrizio Rongione,Mathieu Amalric,Maria de Medeiros
361571,Philippe Lesage,Édouard Tremblay-Grenier,Pier-Luc Funk,Vassili Schneider,Sarah Mottet,Laurent Lucas
392817,Kirill Serebrennikov,Viktoriya Isakova,Yuliya Aug,Pyotr Skvortsov,Aleksandr Gorchilin,Aleksandra Revenko
338189,Xavier Dolan,Gaspard Ulliel,Vincent Cassel,Nathalie Baye,Léa Seydoux,Marion Cotillard
378813,Tobias Nölle,Georg Friedrich,Tilde von Overbeck,Kamil Krejcí,Yufei Lee,Koi Lee
118430,Greydon Clark,Laura Harring,Jeff James,Barbra Brighton,Miranda Garrison,Sid Haig
101293,Greydon Clark,Chuck Connors,Barbara Bain,Jason Culp,Brian Brophy,Bill Kohne
31128,Greydon Clark,Joe Don Baker,Rossano Brazzi,Venantino Venantini,Patrizia Pellegrino,Bill McKinney
76681,Greydon Clark,Joe Don Baker,Stella Stevens,George Kennedy,Julia Duffy,Andrew Dice Clay
150273,Greydon Clark,Jan-Michael Vincent,Cybill Shepherd,Martin Landau,Raymond Burr,Neville Brand
22020,Greydon Clark,John Daniels,Tanya Boyd,Joseph Carlo,Skip E. Lowe,Gary Allen
96129,Greydon Clark,Greydon Clark,Tom Johnigarn,Jacqueline Cole,Bambi Allen,Aldo Ray
275603,Jonathan Williams,Tahmoh Penikett,Erin Karpluk,Penelope Corrin,Penelope Corrin,Penelope Corrin
385031,Jamie Marshall,Tania Raymonde,AJ Michalka,Keith David,Scout Taylor-Compton,Francia Raisa
154441,Roberto Santucci,Leandro Hassum,Danielle Winits,Kiko Mascarenhas,Rita Elmôr,Ailton Graça
93091,Adam Sherman,Lukas Haas,Madeline Zima,Jake Busey,Tania Raymonde,
44510,David Lynch,Richard White,Dorothy McGinnis,Virginia Maitland,Robert Chadwick,
376812,Ali Abbas Zafar,Salman Khan,Anushka Sharma,Randeep Hooda,Amit Sadh,Kumud Mishra
342213,Ignacio F. Iquino,Andrea Albani,Eva Lyberten,Antonio Maroño,Joaquín Gómez,Vicky Palma
148615,Paul Wendkos,Dennis Weaver,Lisa Eilbacher,David Haskell,Stephen Elliott,Dolores Sutton
389180,Jean Pierre Lefebvre,Marcel Sabourin,Michèle Magny,,,
262542,Grigorij Richters,Moritz von Zeddelmann,Dolly-Ann Osterloh,Steven Cree,Steve Nallon,
16909,Thomas Borch Nielsen,Lars Bom,Puk Scharbau,Jørgen Kiil,Karin Rørbeck,
372297,Martin Prakkat,Parvathy Thiruvothu,Dulquer Salmaan,Aparna Gopinath,Chemban Vinod Jose,Nedumudi Venu
405621,Christine Swanson,Gary Dourdan,Darius McCrary,Teyonah Parris,Amari Cheatom,LisaRaye McCoy
103396,Robert Siodmak,Claus Holm,Annemarie Düringer,Mario Adorf,Hannes Messemer,Carl Lange
130957,Josef Mach,Gojko Mitić,Jirí Vrstála,Rolf Römer,Hans Hardt-Hardtloff,Gerhard Rachold
54893,Paul Todisco,Jesse Eisenberg,Samantha Figura,Trevor Zacharias,Dylan Kussman,Marisa Petroro
98644,Braden King,Ben Foster,Lubna Azabal,Peter Coyote,Narek Nersisyan,Armine Zeytounchian 
393834,Ivan Sen,Aaron Pedersen,Alex Russell,Jacki Weaver,Cheng Pei-Pei,David Wenham
366514,Laurent Tirard,Jean Dujardin,Virginie Efira,Cédric Kahn,César Domboy,Stéphanie Papanian
63989,Ivan Calbérac,Cécile de France,Bruno Putzulu,Olivier Sitruk,Patrick Chesnais,
328901,Andrew Renzi,Dakota Fanning,Theo James,Richard Gere,Clarke Peters,Cheryl Hines
388862,John Stockwell,Nick Nemeth,Katharine Isabelle,Josh Blacker,Glenn Thomas Jacobs,Alexander Kalugin
263416,Brandon Slagle,James Duval,Devanny Pinn,Chanel Ryan,Candace Kita,Tawny Amber Young
316268,Chris Majors,Lance Henriksen,Marilyn Ghigliotti,Betsy Baker,Al Snow,Meredith Majors
293516,Giulio Manfredonia,Stefano Accorsi,Sergio Rubini,Iaia Forte,Maria Rosaria Russo,Nicola Rignanese
360249,Nils Gaup,Kristofer Hivju,Jakob Oftebro,Pål Sverre Hagen,Thorbjørn Harr,Nikolaj Lie Kaas
28406,José María Zabalza,Paul Naschy,Perla Cristal,Verónica Luján,Miguel de la Riva,Pilar Zorrilla
362765,Justin Paul Miller,Joseph E. Murray,Alex Anfanger,Rhomeyn Johnson,Mary Kate Wiles,
50186,Emil Loteanu,Grigore Grigoriu,Svetlana Toma,Nelli Volshaninova,Borislav Brondukov,
362876,Marina Person,Clara Gallo,Caio Blat,Caio Horowicz,Giovanni Gallo,Virginia Cavendish
361249,Ashwiny Iyer Tiwari,Swara Bhaskar,Ratna Pathak,Pankaj Tripathi,Riya Shukla,
4279,Jean-Paul Rappeneau,Jean-Paul Belmondo,Marlène Jobert,Laura Antonelli,Sami Frey,Pierre Brasseur
15467,Aziz Mirza,Shahid Kapoor,Vidya Balan,Juhi Chawla,Om Puri,Vishal Malhotra
349086,Michael Watchulonis,John Barrett,Andreas M. Antonopoulos,Jeffrey A. Tucker,Matt Miller,
257026,Alex Fegan,Liam Aherne,Willie Aherne,,,
41278,Percy Stow,May Clark,Cecil M. Hepworth,Mrs. Hepworth,Norman Whitten,Stanley Faithfull
86320,Eduardo Coutinho,Ferreira Gullar,Tite de Lemos,Eduardo Coutinho,,
86531,Daniel Ribeiro,Daniel Tavares,Diego Torraca,Eduardo Mello,Eleio Calascibetta,
397278,Mark Pavia,Makenzie Vega Norfolk,Dre Davis,Cassidy Freeman,Bill Sage,Lora Martinez-Cunningham
67303,Pedro Serrazina,Joaquim de Almeida,,,,
68895,Lucas Lowe,Loren Avedon,Richard Jaeckel,Don Stroud,Billy Blanks,Sherrie Rose
314837,Masato Harada,Koji Yakusho,Masahiro Motoki,Tori Matsuzaka,Shinichi Tsutsumi,Tsutomu Yamazaki
325789,Brad Furman,Bryan Cranston,Diane Kruger,John Leguizamo,Daniel Mays,Benjamin Bratt
308266,Todd Phillips,Miles Teller,Jonah Hill,Ana de Armas,Bradley Cooper,Kevin Pollak
82664,Thomas Bohn,Heiner Lauterbach,Max Tidof,Godehard Giese,Annika Blendl,
345054,Lee Friedlander,Brittany Curran,Cameron Palatas,Mollee Gray,Maeve Quinlan,Rene Ashton
400668,Francine Watson,Daniel Negreanu,Mike Negreanu,Oren Farkash,Regev Farkash,Jennifer Harman
133736,Bennett Singer,Mo Rocca,,,,
227859,Anna Zielinski,Alice Amter,Kevin Blake,Andrew Bongiorno,Drew Cardillo,
299751,Walter Salles,Jia Zhangke,Hongwei Wang,Zhao Tao,Sanming Han,Nelson Yu Lik-wai
55344,Daisuke Miura,Kazunobu Mineta,Mei Kurokawa,Ryuhei Matsuda,Denden,Lily Franky
401387,Oscar Sharp,Thomas Middleditch,Humphrey Ker,Elisabeth Gray,,
390880,Evgeniy Shelyakin,Danila Kozlovsky,Sergey Burunov,Evgeniy Stychkin,Pavel Derevyanko,Natalya Bardo
405388,Jarrett Lee Conaway,Ty Parker,Sam Lerner,Kathryn Newton,Justin Alexio,Sophia Taylor Ali
292277,Brian J. Terwilliger,Harrison Ford,,,,
61348,Darnell Martin,Jennifer Love Hewitt,Betty White,Sean Faris,Billy Magnussen,Meghann Fahy
368596,Paul Borghese,Alec Baldwin,Michael Madsen,Shannen Doherty,Danny Glover,Annabella Sciorra
331393,Joseph Mazzello,Tyler Hoechlin,Chace Crawford,Aaron Tveit,Manny Montana,Toby Hemingway
31385,Jack Bravman,Adam West,Jon Mikl Thor,Tia Carrere,Manuska Rigaud,Frank Dietz
376501,JT Mollner,Francesca Eastwood,Chad Michael Murray,Frances Fisher,Teri Polo,Luke Wilson
373453,Qaushiq Mukherjee,Shashank Arora,Sid Mallya,Denzil Smith,Tanmay Dhanania,Anula Navlekar
351809,Daniel Calparsoro,Luis Tosar,Raúl Arévalo,Marian Álvarez,Nani Jiménez,Rodrigo de la Serna
365997,Toni Myers,Jennifer Lawrence,,,,
382651,Eric Petey,Robert L. Duncan,Marc Petey,David Stuart,Rhonda Dent,Elfina Luk
356201,Oh-Kwang Kwon,Lee Chun-hee,Lee Kwang-Soo,Park Bo-young,Jang Gwang,Lee Byung-joon
392885,Marcus Raboy,Daniel Tosh,,,,
28073,Vernon Sewell,Boris Karloff,Christopher Lee,Barbara Steele,Michael Gough,Mark Eden
237799,Josiane Balasko,Josiane Balasko,Richard Berry,Daniel Ceccaldi,Daniel Ceccaldi,
40585,Yves Robert,Jean Rochefort,Claude Brasseur,Guy Bedos,Victor Lanoux,Danièle Delorme
318052,Evgeny Ruman,Gilad Kahana,Yoav Donat,Tamar Alkan,,
254251,Scott Yacyshyn,Chase Fein,Nichole Bagby,Willy Roberts,Randall Park,Jae Suh Park
98948,Richard Schenkman,Bill Oberst Jr.,Baby Norman,Jason Vail,Jason Hughley,Don McGraw
88949,Julio Buchs,Ernest Borgnine,George Hilton,Annabella Incontrera,Alberto de Mendoza,Leo Anchóriz
76468,Michael Tuchner,Daniel J. Travanti,JoBeth Williams,Martha Scott,Richard Masur,Paul Regina
54821,Peter Lord,Nick Upton,,,,
215814,Adrian Powers,Johan Earl,Tim Pocock,Martin Copping,Denai Gracie,Sarah Mawbey
22750,Spencer Williams,Cathryn Caviness,Spencer Williams,Juanita Riley,Reather Hardeman,Rogenia Goldthwaite
86254,Jim Wynorski,"Antonio Sabàto, Jr.",Michael Paré,Brianne Davis,Kevin Dobson,Rene Rivera
43473,Spencer Williams,Francine Everett,Spencer Williams,Don Wilson,Katherine Moore,Alfred Hawkins
